Estacao,Componente,Tipo Onda,Hora,Min,Seg,Data,Distancia,Tipo Ev,Lat,Long,Prof,Estacoes,Magnitudes,ID,Sentido,Regiao,Onda,Amplitude
PCTB,EZ,IAML,10,38,12.53,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],202.0
PTEI,EZ,P,10,38,4.43,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PTEI,EN,S,10,38,12.19,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PTEI,EZ,IAML,10,38,12.56,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],81.0
PCND,EZ,P,10,38,4.29,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PCND,EZ,IAML,10,38,11.39,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],255.0
PCND,EN,S,10,38,11.69,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PBOI,EZ,P,10,38,5.17,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PBOI,EN,S,10,38,12.7,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PBOI,EZ,IAML,10,38,13.27,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],56.0
PIED,EZ,S,10,38,15.25,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PTCA,EZ,P,3,21,30.77,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PTCA,EN,S,3,21,34.29,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PTCA,EZ,IAML,3,21,34.99,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],143.0
PCUT,EN,S,3,21,35.95,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PCUT,EZ,IAML,3,21,36.47,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],467.0
PLGR,EZ,P,3,21,32.57,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PLGR,EN,S,3,21,37.45,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PLGR,EZ,IAML,3,21,38.11,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],68.0
PCND,EZ,P,3,21,35.04,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PCND,EN,S,3,21,41.98,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PCND,EZ,IAML,3,21,42.46,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],63.0
PTEI,EZ,,3,21,37.76,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PTEI,EN,S,3,21,43.75,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PBOI,EN,S,3,21,43.94,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
ROSA,BN,S   4,3,21,44.37,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PAMA,EN,S,3,21,46.82,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],
PAMA,EZ,IAML,3,21,47.72,2014-01-21T03:21:25.900000,Local,Quake,38.637,-29.115,7.2,7,"[{'Magnitude': ' 2.1', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140121032125,,"W Faial,SZ31,FE95 405",['2014-01-21-0321-03S_SWARM.SEI'],103.0
PSPR,EZ,P,7,37,19.34,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PSPR,EN,S,7,37,26.83,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PSPR,EZ,IAML,7,37,28.09,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],233.0
PVPO,EZ,P,7,37,20.43,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PVPO,EN,S,7,37,29.21,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PVPO,EZ,IAML,7,37,29.84,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],73.0
MIRA,EZ,P,7,37,25.79,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
MIRA,EZ,S,7,37,38.84,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
FRA1,EN,,7,37,39.88,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PCNG,EN,,7,37,41.52,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
VIF,EZ,P,7,37,26.85,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
VIF,EN,S,7,37,40.8,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
VIF,EZ,IAML,7,37,40.89,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],40.0
PRCH,EN,S,7,37,40.9,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PRCH,EZ,IAML,7,37,41.93,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],248.0
MESC,EZ,P,7,37,27.56,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
MESC,EN,S,7,37,42.01,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
MESC,EZ,IAML,7,37,43.14,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],45.0
LFA,EZ,P,7,37,27.61,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PMAT,EN,S,7,37,42.78,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PVER,EN,S,7,37,42.62,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
CML,EZ,P,7,37,28.14,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
CML,EZ,S,7,37,42.92,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
FAC,EZ,S,7,37,44.63,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PSAN,EZ,P,7,37,30.65,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
PFET,EZ,S,7,37,46.85,2014-01-22T07:37:08.600000,Local,Quake,36.996,-24.214,17.4,15,"[{'Magnitude': ' 2.8', 'Tipo': 'L'}, {'Magnitude': ' 3.0', 'Tipo': 'C'}]",20140122073708,,"Falha Gloria,SZ11,FE95 404",['2014-01-22-0737-01S_SWARM.SEI'],
SET4,EZ,P,11,56,6.43,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
SET4,EZ,S,11,56,8.83,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
SET2,EZ,S,11,56,8.96,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PSAN,EZ,P,11,56,6.93,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PSAN,EZ,S,11,56,10.19,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PFET,EZ,P,11,56,7.07,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PFET,EZ,S,11,56,10.19,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
FAC,EZ,P,11,56,8.64,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
FAC,EZ,S,11,56,12.82,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PVER,EN,S,11,56,14.26,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PVER,EZ,IAML,11,56,15.61,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",353.0
CML,EZ,P,11,56,9.11,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
CML,EZ,S,11,56,14.06,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PMAT,EZ,P,11,56,9.46,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PMAT,EN,S,11,56,14.72,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PMAT,EZ,IAML,11,56,15.9,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",599.0
LFA,EZ,P,11,56,9.7,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
MESC,EZ,P,11,56,9.9,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
MESC,EN,S,11,56,15.66,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
MESC,EZ,IAML,11,56,16.4,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",215.0
PRCH,EZ,P,11,56,10.19,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PRCH,EN,S,11,56,15.63,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
PRCH,EZ,IAML,11,56,16.98,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",800.0
VIF,EZ,P,11,56,10.69,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
VIF,EN,S,11,56,16.33,2014-01-22T11:56:03.100000,Local,Quake,38.028,-25.812,0.0,22,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.4', 'Tipo': 'C'}]",20140122115603,,"Fossa Hirondelle,SZ18,FE95 405","['2014-01-22-1155-18S_SWARM.SEI', '2014-01-22-1156-01S_SWARM.SEI']",
